"date","sst_anom"
1998-12-15,1.76000726224528
1999-01-15,1.00522763520963
1999-02-15,1.90795378616557
1999-03-15,0.440480723040305
1999-04-15,1.31361881345223
1999-05-15,0.3717319056179
1999-06-15,0.887949624982516
1999-07-15,-0.0298732466112956
1999-08-15,0.890636210571093
1999-09-15,0.460875889390341
1999-10-15,-0.203389540126738
1999-11-15,0.308809000264415
1999-12-15,0.266041498544334
2000-01-15,0.837869668810697
2000-02-15,0.647537137345615
2000-03-15,1.59970716643927
2000-04-15,0.878228168694173
2000-05-15,0.937327774154168
2000-06-15,0.492716784412045
2000-07-15,0.880655630640183
2000-08-15,0.0514424399021576
2000-09-15,0.382298727257209
2000-10-15,0.206717776150253
2000-11-15,0.825284408288416
2000-12-15,-0.019659618314354
2001-01-15,-0.62650450489875
2001-02-15,0.872079885113885
2001-03-15,0.443820794016662
2001-04-15,0.857448434810005
2001-05-15,-0.356994816949253
2001-06-15,-0.10711035348808
2001-07-15,-0.0362966011783912
2001-08-15,-0.552676594069079
2001-09-15,0.189844338603259
2001-10-15,-1.30574823606828
2001-11-15,-0.226478532174934
2001-12-15,1.4861088138727
2002-01-15,0.545565299048934
2002-02-15,1.06325158875371
2002-03-15,0.638525411929898
2002-04-15,2.08005289234396
2002-05-15,1.53981563070459
2002-06-15,-0.218128178665108
2002-07-15,-0.412592224473801
2002-08-15,0.265583478001897
2002-09-15,-0.639560879907934
2002-10-15,0.879546390457841
2002-11-15,0.885983776968109
2002-12-15,-0.933783250688489
2003-01-15,-2.06039311393548
2003-02-15,-1.43614408399282
2003-03-15,0.615199741830774
2003-04-15,0.0137843066503953
2003-05-15,1.55336694753191
2003-06-15,0.463241445897594
2003-07-15,-0.753704513584351
2003-08-15,-0.186351855193488
2003-09-15,-0.0786363965141148
2003-10-15,0.382695966406197
2003-11-15,2.04434651655204
2003-12-15,-0.0278249959051439
2004-01-15,-0.605984062121421
2004-02-15,-0.821451274348397
2004-03-15,0.231990010875312
2004-04-15,-0.0306924517363315
2004-05-15,-0.71284575043099
2004-06-15,1.26050357798812
2004-07-15,1.19092616563102
2004-08-15,0.0878492492163249
2004-09-15,-0.230763611578253
2004-10-15,0.791753379251431
2004-11-15,2.31081880560455
2004-12-15,1.03748452269004
2005-01-15,1.06447431319635
2005-02-15,0.701780594681832
2005-03-15,0.275687502750571
2005-04-15,-0.00063417687727637
2005-05-15,-0.134669841724683
2005-06-15,0.141085302875947
2005-07-15,0.233132588111149
2005-08-15,1.44061292231882
2005-09-15,-0.233427735353445
2005-10-15,1.0760074231459
2005-11-15,0.38445591738206
2005-12-15,-0.110913785142409
2006-01-15,0.716858528079386
2006-02-15,0.636527576010901
2006-03-15,0.914509167875489
2006-04-15,1.44579253261773
2006-05-15,0.443190409630547
2006-06-15,0.171036335143276
2006-07-15,0.5814896598834
2006-08-15,1.01689485610717
2006-09-15,1.55769314473307
2006-10-15,1.35560414757831
2006-11-15,-0.175967370994509
2006-12-15,0.105610418065702
2007-01-15,0.946029956325461
2007-02-15,-0.379201772497496
2007-03-15,0.408994348162713
2007-04-15,0.268359393717207
2007-05-15,-0.270759844543152
2007-06-15,-0.477313565744875
2007-07-15,0.0603951740566435
2007-08-15,0.715177444065125
2007-09-15,1.29628553513627
2007-10-15,1.34274707479712
2007-11-15,0.412661625067198
2007-12-15,1.44397275066986
2008-01-15,0.606487814273247
2008-02-15,1.39828003983199
2008-03-15,0.377280477135678
2008-04-15,1.07661916596034
2008-05-15,0.213429684775778
2008-06-15,0.4958715707237
2008-07-15,-0.774264520341186
2008-08-15,-1.00376973731386
2008-09-15,-1.58985241303253
2008-10-15,-0.516824978849917
2008-11-15,-1.11498744518995
2008-12-15,-0.913364771508484
2009-01-15,0.222468458252598
2009-02-15,-0.142635240246557
2009-03-15,0.598418285040783
2009-04-15,-0.186997572814474
2009-05-15,0.456349389830404
2009-06-15,0.133788809428326
2009-07-15,1.50030806391442
2009-08-15,1.16785085368125
2009-09-15,1.71127832910008
2009-10-15,2.40002929490388
2009-11-15,0.185988736737091
2009-12-15,-0.799655737794763
2010-01-15,-2.523548362834
2010-02-15,-2.68364939863563
2010-03-15,-3.07027547024174
2010-04-15,-1.51743082507219
2010-05-15,0.684226789491783
2010-06-15,2.54694618869249
2010-07-15,1.10977290329719
2010-08-15,1.81134996399907
2010-09-15,1.18688468361436
2010-10-15,0.0812409036746184
2010-11-15,-0.285346820050779
2010-12-15,-2.81166132672072
2011-01-15,-3.31992636245278
2011-02-15,-2.33917914364691
2011-03-15,0.250360395051071
2011-04-15,1.60917833340889
2011-05-15,0.765009036583917
2011-06-15,0.84324073416099
2011-07-15,1.55854146244531
2011-08-15,2.33923957403498
2011-09-15,0.829484491168554
2011-10-15,0.461502953861384
2011-11-15,-0.0908342170906832
2011-12-15,0.0361291056265961
2012-01-15,0.843994835615574
2012-02-15,0.589008547554494
2012-03-15,2.10637715401707
2012-04-15,2.06693491371674
2012-05-15,1.88367608783435
2012-06-15,-0.119532544184833
2012-07-15,0.290880018747552
2012-08-15,0.549468618115869
2012-09-15,0.166628706373424
2012-10-15,1.79800094820788
2012-11-15,-0.231227232354527
2012-12-15,0.600601925972392
2013-01-15,0.734712406542202
2013-02-15,1.38779305815346
2013-03-15,-0.172180232367048
2013-04-15,-0.142627239580408
2013-05-15,-1.45005405048928
2013-06-15,0.0764656332010079
2013-07-15,-1.66112565783018
2013-08-15,-0.451107987964188
2013-09-15,0.140604950141056
2013-10-15,1.05300010683084
2013-11-15,0.367749180514304
2013-12-15,0.367525489045859
2014-01-15,-1.69402182211289
2014-02-15,-0.462936423063153
2014-03-15,-0.573301251153043
2014-04-15,-0.431697602033279
2014-05-15,-1.11419463259201
2014-06-15,-0.191194281131813
2014-07-15,0.719005948147647
2014-08-15,1.23438683568493
2014-09-15,1.34510610393847
2014-10-15,1.71511009074812
2014-11-15,-0.419622869092175
2014-12-15,0.826869999858752
2015-01-15,1.28227564647479
2015-02-15,0.284661074555399
2015-03-15,1.56189740440889
2015-04-15,2.63699893388501
2015-05-15,2.01830450412025
2015-06-15,2.00613877069978
2015-07-15,1.40705591230993
2015-08-15,0.975986830559729
2015-09-15,0.848916363895813
2015-10-15,0.331731921949321
2015-11-15,2.40960367034845
2015-12-15,2.34324853779775
2016-01-15,1.54233443827951
2016-02-15,0.389702510621949
2016-03-15,1.04459665433246
2016-04-15,0.856582656413688
2016-05-15,1.16638517994897
2016-06-15,1.90608781149635
2016-07-15,3.97359309200946
2016-08-15,1.5464651511789
2016-09-15,2.10341081473045
2016-10-15,2.97859520786572
2016-11-15,2.55270021078372
2016-12-15,1.94734849351584
2017-01-15,2.5294899452632
2017-02-15,2.37442744185956
2017-03-15,1.75787886463856
2017-04-15,1.99538598372637
2017-05-15,0.436624130262607
2017-06-15,0.119344698669417
2017-07-15,2.57310561425886
2017-08-15,1.25532313305042
2017-09-15,0.663196220196792
2017-10-15,2.11903826939819
2017-11-15,1.74071702830891
2017-12-15,1.59614416301374
2018-01-15,-0.529318283237703
2018-02-15,2.15567132664825
2018-03-15,1.85089672041179
2018-04-15,1.1902160384463
2018-05-15,1.41698685007332
2018-06-15,1.60509150750697
2018-07-15,2.17282580700925
2018-08-15,1.01618709877409
2018-09-15,1.81911224133232
2018-10-15,2.67112201546557
2018-11-15,1.19424637775023
2018-12-15,-0.652984778829493
2019-01-15,0.146898529249898
2019-02-15,1.07305615153748
2019-03-15,1.01378957238229
2019-04-15,0.691431049994305
2019-05-15,1.40901606829588
2019-06-15,2.02191028532592
2019-07-15,1.49108717264149
2019-08-15,1.51488963948894
2019-09-15,1.88735262411989
2019-10-15,2.99931778652234
2019-11-15,1.36440349165774
2019-12-15,1.45018153580101
2020-01-15,2.04308710232309
2020-02-15,1.36278063841199
2020-03-15,2.0336313322143
2020-04-15,2.77813896182176
2020-05-15,1.2064576598057
2020-06-15,0.333037107145813
2020-07-15,1.3110104466925
2020-08-15,1.17857219193339
2020-09-15,1.17491304964351
2020-10-15,0.557807095817438
2020-11-15,1.69186492376606
2020-12-15,-0.145478327942691
2021-01-15,-0.324288937744237
2021-02-15,0.47540973468403
2021-03-15,0.803506583171476
2021-04-15,0.886237060342097
2021-05-15,0.606586261083666
2021-06-15,0.0755872006417316
2021-07-15,-0.410336706648131
2021-08-15,1.41319234106262
2021-09-15,0.713493849080574
2021-10-15,2.38385941527366
2021-11-15,1.34402071634066
2021-12-15,2.78659563404208
